activityId,workerId,date,companyName,establishmentName,numberOfRuptures,numberProductsOutStorage,numberProductsOutShelf,rateOfRuptures,rateOutStorage,mixSize,duration,numberOfPictures,averageRating
5e38e5651ad7d00002939999,,2020-02-11,VINHOS TERRAUSTRAL,Condor -  Apucarana,0,0,0,0.0,0.0,23,,0,
5e3b886af839230002f7da19,,2020-02-13,VINHOS TERRAUSTRAL,Condor -  Apucarana,0,0,0,0.0,0.0,23,,0,
5e3e2b6958a7cd5ca0db5c2d,,2020-02-15,VINHOS TERRAUSTRAL,Condor -  Apucarana,0,0,0,0.0,0.0,23,,0,
5e421fe9b8bcba5c4b33b228,,2020-02-18,VINHOS TERRAUSTRAL,Condor -  Apucarana,0,0,0,0.0,0.0,23,,0,
5e3cd9dfe9c2cf00024cc981,5dd5254933d62b000238addf,2020-02-14,TRINDADE MASSAS (CÂMARA FRIA),Zamprogna - Fazendinha,0,0,0,0.0,0.0,12,,0,
5e40ce4dd67f898fd83fc374,5cbf7e97c988da0039803bfb,2020-02-17,JAYFEX CONSULTING,Supermercado Sierra - Campo Comprido,0,0,0,0.0,0.0,12,,0,
5e421fd0c847f267de674d67,5df446bd0068820002871100,2020-02-18,JAYFEX CONSULTING,Supermercados Curitiba - Caiuá,0,0,0,0.0,0.0,12,,0,
5e30fc5749faa8000276fcb0,5daa32561f47c700024aa1f6,2020-02-05,JAYFEX CONSULTING,Distribuidora Leonel - CIC,0,0,0,0.0,0.0,12,,0,
5e3a36dfd1a23500025cb9ce,5dd2a665849da70002026762,2020-02-12,JAYFEX CONSULTING,Distribuidora Leonel - CIC,0,0,0,0.0,0.0,12,,0,
5e3b8860f839230002f7d9fc,5d9f89dd18bb460002151a1f,2020-02-13,LOHN BIER,TodoDia - Araucária,0,0,0,0.0,0.0,12,,0,
5e40ce569dea2e5c4c3efec5,5d9f89dd18bb460002151a1f,2020-02-17,LOHN BIER,TodoDia - Araucária,0,0,0,0.0,0.0,12,,0,
5e3e2b5c61bbc224b9822cd6,5de2999e585cc6000210ad6c,2020-02-15,TRINDADE MASSAS (CÂMARA FRIA),Max atacadista - Ponta Grossa,0,0,0,0.0,0.0,6,,0,
5e3f7cd0c3b9f5a73f3b207b,5dd58db3ea8bb1000212e5c3,2020-02-16,TRINDADE MASSAS (CÂMARA FRIA),Max atacadista - Ponta Grossa,0,0,0,0.0,0.0,6,,0,
5e2faaccee9e5e0002a93db0,5e1f23a3a7a0eb0002d55980,2020-02-04,MOINHO DO NORDESTE,Max Contemporânea Atacarejo - Araucária,0,0,0,0.0,0.0,3,,0,
5e38e560dc0c4200028e91fe,5dc7fe2a14a47c0002ed1745,2020-02-11,MOINHO DO NORDESTE,Max Contemporânea Atacarejo - Araucária,0,0,0,0.0,0.0,3,,0,
5e3cd9e8e9c2cf00024cc990,5dcc1b432d4ff20002da7cd0,2020-02-14,MOINHO DO NORDESTE,Max Contemporânea Atacarejo - Araucária,0,0,0,0.0,0.0,3,,0,
5e3cd9eaada1fd00022315da,5dcecb23b28db70002bede9a,2020-02-14,NOVILHO NOBRE (CÂMARA FRIA),Rio Verde - Fazendão,0,0,0,0.0,0.0,8,,0,
5e40ce5a1563a232f4d8af56,5df6b310cb2a980002b788d3,2020-02-17,NOVILHO NOBRE (CÂMARA FRIA),Rio Verde - Fazendão,0,0,0,0.0,0.0,8,,0,
5e3cd9ec0b2f090002ac0a7c,5e1cc3990e94ab00028ad850,2020-02-14,NOVILHO NOBRE (CÂMARA FRIA),Rio Verde - Hiper Ribeira,0,0,0,0.0,0.0,8,,0,
5e40ce5ad67f89abc43fc3a0,5d5aa99f83a3dd0002fed554,2020-02-17,NOVILHO NOBRE (CÂMARA FRIA),Rio Verde - Hiper Ribeira,0,0,0,0.0,0.0,8,,0,
5e3cd9f60b1ec60002ab487b,5dbf4c6abdda6a0002b68276,2020-02-14,NOVILHO NOBRE (CÂMARA FRIA),Rio Verde - Xingu,0,0,0,0.0,0.0,8,,0,
5e40ce5fd67f8975173fc3d0,5d55d5b2bb4e0f0002312e00,2020-02-17,NOVILHO NOBRE (CÂMARA FRIA),Rio Verde - Xingu,0,0,0,0.0,0.0,8,,0,
5e3cd9f80b1ec60002ab4880,5d55d5b2bb4e0f0002312e00,2020-02-14,NOVILHO NOBRE (CÂMARA FRIA),Rio Verde - Oliveira,0,0,0,0.0,0.0,8,,0,
5e40ce5fd67f8958483fc3d8,5e18f56764d639000271575c,2020-02-17,NOVILHO NOBRE (CÂMARA FRIA),Rio Verde - Oliveira,0,0,0,0.0,0.0,8,,0,
5e2e595ec716f70002c1713a,5e21ffa41e25cd0002b42739,2020-02-03,NOVILHO NOBRE (CÂMARA FRIA),Rio Verde - Colombo Centro,0,0,0,0.0,0.0,8,,0,
5e3cd9f4f40770000210deaf,5ded531ffeedf9000244e1ec,2020-02-14,NOVILHO NOBRE (CÂMARA FRIA),Rio Verde - Colombo Centro,0,0,0,0.0,0.0,8,,0,
5e40ce5ed67f894cf23fc3c8,5e1df7f017428b0002b604bf,2020-02-17,NOVILHO NOBRE (CÂMARA FRIA),Rio Verde - Colombo Centro,0,0,0,0.0,0.0,8,,0,
5e3cd9ecbce2120002511f77,5e14f9f46d0269000295f9bb,2020-02-14,NOVILHO NOBRE (CÂMARA FRIA),Rio Verde - Rodovia,0,0,0,0.0,0.0,8,,0,
5e40ce5bd67f890f9b3fc3a8,5e0e319e370bdf0002823264,2020-02-17,NOVILHO NOBRE (CÂMARA FRIA),Rio Verde - Rodovia,0,0,0,0.0,0.0,8,,0,
5e3793e61c400c00023bfd1f,5e11b70a0091d00002e1bf27,2020-02-10,NOVILHO NOBRE (CÂMARA FRIA),Rio Verde - Tarumã,0,0,0,0.0,0.0,8,,0,
5e3cd9fa0b2f090002ac0a8b,5de93585fbdfee0002c7bb24,2020-02-14,NOVILHO NOBRE (CÂMARA FRIA),Rio Verde - Tarumã,0,0,0,0.0,0.0,8,,0,
5e40ce68d67f8974af3fc3e0,5dcd1e4497f3a60002d3bcff,2020-02-17,NOVILHO NOBRE (CÂMARA FRIA),Rio Verde - Tarumã,0,0,0,0.0,0.0,8,,0,
5e3cd9ede22d5a00020aa728,5dcecb23b28db70002bede9a,2020-02-14,NOVILHO NOBRE (CÂMARA FRIA),Rio Verde - Maracanã,0,0,0,0.0,0.0,8,,0,
5e40ce5dd67f8950a23fc3b8,5e285936292af60002eb6d37,2020-02-17,NOVILHO NOBRE (CÂMARA FRIA),Rio Verde - Maracanã,0,0,0,0.0,0.0,8,,0,
5e3cd9edf40770000210dea5,5d55d5b2bb4e0f0002312e00,2020-02-14,NOVILHO NOBRE (CÂMARA FRIA),Rio Verde - Veríssimo,0,0,0,0.0,0.0,8,,0,
5e40ce5cd67f8944ff3fc3b0,5d55d5b2bb4e0f0002312e00,2020-02-17,NOVILHO NOBRE (CÂMARA FRIA),Rio Verde - Veríssimo,0,0,0,0.0,0.0,8,,0,
5e3cd9ee0b1ec60002ab4871,5dcecb23b28db70002bede9a,2020-02-14,NOVILHO NOBRE (CÂMARA FRIA),Rio Verde - Guarani,0,0,0,0.0,0.0,8,,0,
5e40ce5dd67f89ece13fc3c0,5da8ff299fbc3f000268693e,2020-02-17,NOVILHO NOBRE (CÂMARA FRIA),Rio Verde - Guarani,0,0,0,0.0,0.0,8,,0,
5e3cd9fa0b2f090002ac0a90,5d94d3d87574da0002e49a7a,2020-02-14,NOVILHO NOBRE (CÂMARA FRIA),Rio Verde - Almirante Tamandare,0,0,0,0.0,0.0,8,,0,
5e40ce688061cf0a5f258c1d,5d4752559842d60002d9641d,2020-02-17,NOVILHO NOBRE (CÂMARA FRIA),Rio Verde - Almirante Tamandare,0,0,0,0.0,0.0,8,,0,
5e339f72ad32bd0002862d5e,5d1b4c5886c7bb0002d46563,2020-02-07,NOVILHO NOBRE (CÂMARA FRIA),Harger - Araucária,0,0,0,0.0,0.0,8,,0,
5e3cd9fbbce2120002511f9f,5d1b77159365db00025948d1,2020-02-14,NOVILHO NOBRE (CÂMARA FRIA),Harger - Araucária,0,0,0,0.0,0.0,8,,0,
5e40ce698061cf8076258c25,5df400ca4d394b0002e55a35,2020-02-17,NOVILHO NOBRE (CÂMARA FRIA),Harger - Araucária,0,0,0,0.0,0.0,8,,0,
5e2e594ef63a960002dbba3f,5d77c98c68ac6000029ce869,2020-02-03,LOWCUCAR & MAGRO,Camilo - Paiçandu,0,0,0,0.0,0.0,124,,0,
5e3a36dd1ae243000212eba3,5d669adf3a6c7e0002b841f0,2020-02-12,TELEPATAS REPRESENTAÇÕES,Condor -  Londrina,0,0,0,0.0,0.0,33,,0,
5e437179033051626bf248b7,,2020-02-19,TELEPATAS REPRESENTAÇÕES,Condor -  Londrina,0,0,0,0.0,0.0,33,,0,
5e324dccaebe880002b35cff,5d7ad8c943ae200002cbc807,2020-02-06,MOINHO DO NORDESTE,Condor - Curitiba - Campo Comprido,0,0,0,0.0,0.0,3,,0,
5e34f0dd9da88b000221bf90,5d1574b198473f0002f113bc,2020-02-08,MOINHO DO NORDESTE,Condor - Curitiba - Campo Comprido,0,0,0,0.0,0.0,3,,0,
5e3b885fa572260002a0d576,5e16961c3e204b00021c8280,2020-02-13,MOINHO DO NORDESTE,Condor - Curitiba - Campo Comprido,0,0,0,0.0,0.0,3,,0,
5e3e2b6758a7cd5306db5c1d,5de7e593d0943c000243b8d8,2020-02-15,MOINHO DO NORDESTE,Condor - Curitiba - Campo Comprido,0,0,0,0.0,0.0,3,,0,
5e324dd63b18d600026f069f,,2020-02-06,MOINHO DO NORDESTE,Condor - Curitiba - Wenceslau Braz,0,0,0,0.0,0.0,3,,0,
5e3b8861f839230002f7da07,5d16487bb67b2200027fd0b0,2020-02-13,MOINHO DO NORDESTE,Condor - Curitiba - Wenceslau Braz,0,0,0,0.0,0.0,3,,0,
5e3b886015c79200020e9859,5d1fa4239445ca0002ad77d8,2020-02-13,MOINHO DO NORDESTE,Condor - Curitiba - Derosso,0,0,0,0.0,0.0,3,,0,
5e3cd9ede9c2cf00024cc995,5de93585fbdfee0002c7bb24,2020-02-14,MOINHO DO NORDESTE,Condor - Pinhais - Av. Iraí,0,0,0,0.0,0.0,3,,0,
5e3cd9fb0b2f090002ac0a9a,5dcc1b432d4ff20002da7cd0,2020-02-14,MOINHO DO NORDESTE,Condor -  Araucária - Bairro Costeira,0,0,0,0.0,0.0,3,,0,
5e339f7107c84d0002fcb19a,5e2fa08248f47b00024986cb,2020-02-07,MOINHO DO NORDESTE,Condor -  Campo Largo - Loteamento São José,0,0,0,0.0,0.0,3,,0,
5e3cd9fcbf581b0002c91063,5e1de364d35962000264d778,2020-02-14,MOINHO DO NORDESTE,Condor -  Campo Largo - Loteamento São José,0,0,0,0.0,0.0,3,,0,
5e3cd9ecada1fd00022315df,5dc1e88767625a0002d06324,2020-02-14,MOINHO DO NORDESTE,Condor - Ponta Grossa - Oficinas,0,0,0,0.0,0.0,3,,0,
5e3cd9fc0b1ec60002ab4899,5d8b89ff96251600029c5566,2020-02-14,MOINHO DO NORDESTE,Condor -  Londrina,0,0,0,0.0,0.0,3,,0,
5e3cd9f50b2f090002ac0a86,5e18f56764d639000271575c,2020-02-14,MOINHO DO NORDESTE,Condor - Colombo - Maracanã,0,0,0,0.0,0.0,3,,0,
5e339f649861d6000221b838,5dd58db3ea8bb1000212e5c3,2020-02-07,MOINHO DO NORDESTE,Condor - Ponta Grossa - Uvaranas,0,0,0,0.0,0.0,3,,0,
5e3cd9eb0b1ec60002ab485d,5dfc4b1f918546000202a159,2020-02-14,MOINHO DO NORDESTE,Condor - Ponta Grossa - Uvaranas,0,0,0,0.0,0.0,3,,0,
5e3cd9fb0b1ec60002ab488f,5d2b478afee3f400023e27af,2020-02-14,MOINHO DO NORDESTE,Condor -  Paranaguá - Centro,0,0,0,0.0,0.0,3,,0,
5e339f6c7f79090002fe81ed,5d35dedc4d4ef0000244269e,2020-02-07,MOINHO DO NORDESTE,Condor - Campo Largo - Centro,0,0,0,0.0,0.0,3,,0,
5e3cd9fbbf581b0002c91059,5e1de364d35962000264d778,2020-02-14,MOINHO DO NORDESTE,Condor - Campo Largo - Centro,0,0,0,0.0,0.0,3,,0,
5e3a36d7d1a23500025cb9c9,5e076de374d8df0002d03163,2020-02-12,MOINHO DO NORDESTE,Condor - Ponta Grossa - Nova Rússia,0,0,0,0.0,0.0,3,,0,
5e3e2b719a84ea59995ba7c1,5dd55e22d49b8e0002893a62,2020-02-15,MOINHO DO NORDESTE,Condor - Ponta Grossa - Nova Rússia,0,0,0,0.0,0.0,3,,0,
5e4371672c6f16bb98bb0f9f,5de5665b64db250002bcc2ad,2020-02-19,MOINHO DO NORDESTE,Condor - Ponta Grossa - Nova Rússia,0,0,0,0.0,0.0,3,,0,
5e3a36e48d93930002b1d74c,5d94b47d7574da0002e493d5,2020-02-12,MOINHO DO NORDESTE,Condor - Curitiba - Champagnat,0,0,0,0.0,0.0,3,,0,
5e3e2b7d978d0523d300c340,5cfd561517937800023253fe,2020-02-15,MOINHO DO NORDESTE,Condor - Curitiba - Champagnat,0,0,0,0.0,0.0,3,,0,
5e43717cfa5a94115fdcaed9,5cfd561517937800023253fe,2020-02-19,MOINHO DO NORDESTE,Condor - Curitiba - Champagnat,0,0,0,0.0,0.0,3,,0,
5e3a36da1ae243000212eb94,,2020-02-12,MOINHO DO NORDESTE,Condor - Pinhais - Av. Jacob Macanhan,0,0,0,0.0,0.0,3,,0,
5e3e2b7358a7cd82d3db5c58,5ce9c746b9a0660034769abd,2020-02-15,MOINHO DO NORDESTE,Condor - Pinhais - Av. Jacob Macanhan,0,0,0,0.0,0.0,3,,0,
5e437169fa5a943b49dcae61,5e11b70a0091d00002e1bf27,2020-02-19,MOINHO DO NORDESTE,Condor - Pinhais - Av. Jacob Macanhan,0,0,0,0.0,0.0,3,,0,
5e3a36dc587e820002c1db95,5cfd561517937800023253fe,2020-02-12,MOINHO DO NORDESTE,Condor - Fazenda Rio Grande,0,0,0,0.0,0.0,3,,0,
5e3e2b74978d057b6900c2f2,5cfd561517937800023253fe,2020-02-15,MOINHO DO NORDESTE,Condor - Fazenda Rio Grande,0,0,0,0.0,0.0,3,,0,
5e437172d6f080aef4b5c327,5cfd561517937800023253fe,2020-02-19,MOINHO DO NORDESTE,Condor - Fazenda Rio Grande,0,0,0,0.0,0.0,3,,0,
5e3a36e08d93930002b1d729,5d94b47d7574da0002e493d5,2020-02-12,MOINHO DO NORDESTE,Condor - Curitiba - Santa Cândida,0,0,0,0.0,0.0,3,,0,
5e3e2b789a84ea5fb95ba7d9,5dea5a8b495b9d000273b486,2020-02-15,MOINHO DO NORDESTE,Condor - Curitiba - Santa Cândida,0,0,0,0.0,0.0,3,,0,
5e437176fa5a9455ecdcaea1,5cfd561517937800023253fe,2020-02-19,MOINHO DO NORDESTE,Condor - Curitiba - Santa Cândida,0,0,0,0.0,0.0,3,,0,
5e34f0e9ec94bd0002d18ee7,,2020-02-08,MOINHO DO NORDESTE,Condor - Curitiba - Sítio Cercado,0,0,0,0.0,0.0,3,,0,
5e3a36de1ae243000212ebad,,2020-02-12,MOINHO DO NORDESTE,Condor - Curitiba - Sítio Cercado,0,0,0,0.0,0.0,3,,0,
5e3e2b7658a7cdc9b8db5c70,5d7d3fca6049be00028026a5,2020-02-15,MOINHO DO NORDESTE,Condor - Curitiba - Sítio Cercado,0,0,0,0.0,0.0,3,,0,
5e437174d6f0801dcdb5c33f,5db0ed3108a9ce00021639c6,2020-02-19,MOINHO DO NORDESTE,Condor - Curitiba - Sítio Cercado,0,0,0,0.0,0.0,3,,0,
5e3a36e28d93930002b1d738,5d16487bb67b2200027fd0b0,2020-02-12,MOINHO DO NORDESTE,Condor - Curitiba - Marechal,0,0,0,0.0,0.0,3,,0,
5e3e2b7a9a84ea32415ba7e9,5d1fa4239445ca0002ad77d8,2020-02-15,MOINHO DO NORDESTE,Condor - Curitiba - Marechal,0,0,0,0.0,0.0,3,,0,
5e437179d6f080d2c0b5c367,5d1fa4239445ca0002ad77d8,2020-02-19,MOINHO DO NORDESTE,Condor - Curitiba - Marechal,0,0,0,0.0,0.0,3,,0,
5e34f0e8ec94bd0002d18edd,,2020-02-08,MOINHO DO NORDESTE,Condor - Curitiba - Água Verde,0,0,0,0.0,0.0,3,,0,
5e3a36dd587e820002c1db9f,5de3d6c048d3f900024ea7e3,2020-02-12,MOINHO DO NORDESTE,Condor - Curitiba - Água Verde,0,0,0,0.0,0.0,3,,0,
5e3e2b75978d05175d00c2fa,5daa32561f47c700024aa1f6,2020-02-15,MOINHO DO NORDESTE,Condor - Curitiba - Água Verde,0,0,0,0.0,0.0,3,,0,
5e4371730330513f6af24877,5daa32561f47c700024aa1f6,2020-02-19,MOINHO DO NORDESTE,Condor - Curitiba - Água Verde,0,0,0,0.0,0.0,3,,0,
5e34f0eb9da88b000221bfb4,,2020-02-08,MOINHO DO NORDESTE,Condor - Curitiba - Santa Quitéria,0,0,0,0.0,0.0,3,,0,
5e3e2b789a84ead7315ba7e1,5de7e593d0943c000243b8d8,2020-02-15,MOINHO DO NORDESTE,Condor - Curitiba - Santa Quitéria,0,0,0,0.0,0.0,3,,0,
5e4371770330510599f24897,5dd5254933d62b000238addf,2020-02-19,MOINHO DO NORDESTE,Condor - Curitiba - Santa Quitéria,0,0,0,0.0,0.0,3,,0,
5e3a36dc1ae243000212eb99,5d1d3f4a382ec300021c0d56,2020-02-12,MOINHO DO NORDESTE,Condor - Pinhais - Av. Iraí,0,0,0,0.0,0.0,3,,0,
5e3e2b7358a7cd2258db5c60,5ce9c746b9a0660034769abd,2020-02-15,MOINHO DO NORDESTE,Condor - Pinhais - Av. Iraí,0,0,0,0.0,0.0,3,,0,
5e4371712c6f16c56fbb0fb7,5e11b70a0091d00002e1bf27,2020-02-19,MOINHO DO NORDESTE,Condor - Pinhais - Av. Iraí,0,0,0,0.0,0.0,3,,0,
5e3a36dd587e820002c1db9a,5e166373e1dec80002b112d1,2020-02-12,MOINHO DO NORDESTE,Condor - Curitiba - Torres,0,0,0,0.0,0.0,3,,0,
5e3e2b7458a7cd81f2db5c68,5d1fa4239445ca0002ad77d8,2020-02-15,MOINHO DO NORDESTE,Condor - Curitiba - Torres,0,0,0,0.0,0.0,3,,0,
5e4371720330513c30f2486f,5d1fa4239445ca0002ad77d8,2020-02-19,MOINHO DO NORDESTE,Condor - Curitiba - Torres,0,0,0,0.0,0.0,3,,0,
5e3e2b7c978d05357300c330,5dea5a8b495b9d000273b486,2020-02-15,MOINHO DO NORDESTE,Condor - Curitiba - Nilo Peçanha,0,0,0,0.0,0.0,3,,0,
5e43717bd6f0803fd7b5c377,5da9c33e197c810002cf4639,2020-02-19,MOINHO DO NORDESTE,Condor - Curitiba - Nilo Peçanha,0,0,0,0.0,0.0,3,,0,
5e3a36e2d1a23500025cb9e2,5de3d6c048d3f900024ea7e3,2020-02-12,MOINHO DO NORDESTE,Condor - Curitiba - Novo Mundo,0,0,0,0.0,0.0,3,,0,
5e3e2b7a978d053d1c00c328,5d4c0bc345843c000209847a,2020-02-15,MOINHO DO NORDESTE,Condor - Curitiba - Novo Mundo,0,0,0,0.0,0.0,3,,0,
5e437178d6f08075c4b5c35f,5daa32561f47c700024aa1f6,2020-02-19,MOINHO DO NORDESTE,Condor - Curitiba - Novo Mundo,0,0,0,0.0,0.0,3,,0,
5e3a36e18d93930002b1d733,5daa32561f47c700024aa1f6,2020-02-12,MOINHO DO NORDESTE,Condor - Curitiba - Pinheirinho,0,0,0,0.0,0.0,3,,0,
5e3e2b79978d0532fd00c320,5de3d6c048d3f900024ea7e3,2020-02-15,MOINHO DO NORDESTE,Condor - Curitiba - Pinheirinho,0,0,0,0.0,0.0,3,,0,
5e437177fa5a943841dcaea9,5daa32561f47c700024aa1f6,2020-02-19,MOINHO DO NORDESTE,Condor - Curitiba - Pinheirinho,0,0,0,0.0,0.0,3,,0,
5e3a36d68d93930002b1d6f2,5e076de374d8df0002d03163,2020-02-12,MOINHO DO NORDESTE,Condor - Ponta Grossa - Oficinas,0,0,0,0.0,0.0,3,,0,
5e3e2b719a84ea936b5ba7b9,5dd55e22d49b8e0002893a62,2020-02-15,MOINHO DO NORDESTE,Condor - Ponta Grossa - Oficinas,0,0,0,0.0,0.0,3,,0,
5e437166b865186931d0306a,5e076de374d8df0002d03163,2020-02-19,MOINHO DO NORDESTE,Condor - Ponta Grossa - Oficinas,0,0,0,0.0,0.0,3,,0,
5e30fc63bff23d00025a53d8,5e061a491aea1e000271ddbb,2020-02-05,MOINHO DO NORDESTE,Condor - Ponta Grossa - Centro,0,0,0,0.0,0.0,3,,0,
5e3a36d9eebb5e00029f732f,5dd55e22d49b8e0002893a62,2020-02-12,MOINHO DO NORDESTE,Condor - Ponta Grossa - Centro,0,0,0,0.0,0.0,3,,0,
5e3e2b729a84ea3e7c5ba7c9,5dd55e22d49b8e0002893a62,2020-02-15,MOINHO DO NORDESTE,Condor - Ponta Grossa - Centro,0,0,0,0.0,0.0,3,,0,
5e4371682c6f16c30ebb0faf,5dd55e22d49b8e0002893a62,2020-02-19,MOINHO DO NORDESTE,Condor - Ponta Grossa - Centro,0,0,0,0.0,0.0,3,,0,
5e34f0e9ec94bd0002d18eec,,2020-02-08,MOINHO DO NORDESTE,Condor - Curitiba - São Braz,0,0,0,0.0,0.0,3,,0,
5e3a36df8d93930002b1d71f,5d1b8973b204600002a2b3c0,2020-02-12,MOINHO DO NORDESTE,Condor - Curitiba - São Braz,0,0,0,0.0,0.0,3,,0,
5e3e2b77978d05daf700c30a,5cfd561517937800023253fe,2020-02-15,MOINHO DO NORDESTE,Condor - Curitiba - São Braz,0,0,0,0.0,0.0,3,,0,
5e437175fa5a945e3bdcae91,5cfd561517937800023253fe,2020-02-19,MOINHO DO NORDESTE,Condor - Curitiba - São Braz,0,0,0,0.0,0.0,3,,0,
5e3a36d58d93930002b1d6e8,5de71d91c46ae70002e5e4eb,2020-02-12,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Centro,0,0,0,0.0,0.0,3,,0,
5e3e2b696caf30565d2b485b,5de71d91c46ae70002e5e4eb,2020-02-15,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Centro,0,0,0,0.0,0.0,3,,0,
5e43715f138b606152638148,5de1d7140e59bd0002c46914,2020-02-19,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Centro,0,0,0,0.0,0.0,3,,0,
5e34f0ee6d0cab00024f2478,,2020-02-08,MOINHO DO NORDESTE,Condor - Curitiba - João Bettega,0,0,0,0.0,0.0,3,,0,
5e3e2b7b9a84eaafc05ba7f1,5de7e593d0943c000243b8d8,2020-02-15,MOINHO DO NORDESTE,Condor - Curitiba - João Bettega,0,0,0,0.0,0.0,3,,0,
5e43717a47ea87d4ce94377c,5dd5254933d62b000238addf,2020-02-19,MOINHO DO NORDESTE,Condor - Curitiba - João Bettega,0,0,0,0.0,0.0,3,,0,
5e34f0e8ec94bd0002d18ee2,5dd06cd4596a5300027519dc,2020-02-08,MOINHO DO NORDESTE,Condor - Curitiba - Umbará,0,0,0,0.0,0.0,3,,0,
5e3a36de587e820002c1dba4,,2020-02-12,MOINHO DO NORDESTE,Condor - Curitiba - Umbará,0,0,0,0.0,0.0,3,,0,
5e3e2b76978d05514400c302,5d7d3fca6049be00028026a5,2020-02-15,MOINHO DO NORDESTE,Condor - Curitiba - Umbará,0,0,0,0.0,0.0,3,,0,
5e437173d6f08029a8b5c337,5db0ed3108a9ce00021639c6,2020-02-19,MOINHO DO NORDESTE,Condor - Curitiba - Umbará,0,0,0,0.0,0.0,3,,0,
5e3a36d48d93930002b1d6e3,5de71d91c46ae70002e5e4eb,2020-02-12,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Rua Joinville,0,0,0,0.0,0.0,3,,0,
5e3e2b6758a7cd5a1bdb5c25,5de71d91c46ae70002e5e4eb,2020-02-15,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Rua Joinville,0,0,0,0.0,0.0,3,,0,
5e43715c47ea87199494374c,5de1d7140e59bd0002c46914,2020-02-19,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Rua Joinville,0,0,0,0.0,0.0,3,,0,
5e3a36df8d93930002b1d724,5e13bb63825c400002e87ee7,2020-02-12,MOINHO DO NORDESTE,Condor - Curitiba - Santa Felicidade,0,0,0,0.0,0.0,3,,0,
5e3e2b77978d0550c600c312,5cfd561517937800023253fe,2020-02-15,MOINHO DO NORDESTE,Condor - Curitiba - Santa Felicidade,0,0,0,0.0,0.0,3,,0,
5e437176fa5a94d3f2dcae99,5e0b280078659d00020450df,2020-02-19,MOINHO DO NORDESTE,Condor - Curitiba - Santa Felicidade,0,0,0,0.0,0.0,3,,0,
5e3e2b7258a7cd838edb5c50,5dd55e22d49b8e0002893a62,2020-02-15,MOINHO DO NORDESTE,Condor - Ponta Grossa - Jd. Carvalho,0,0,0,0.0,0.0,3,,0,
5e4371672c6f1611e0bb0fa7,5dc1e88767625a0002d06324,2020-02-19,MOINHO DO NORDESTE,Condor - Ponta Grossa - Jd. Carvalho,0,0,0,0.0,0.0,3,,0,
5e3e2b7097b48a45aa2e774f,5dd55e22d49b8e0002893a62,2020-02-15,MOINHO DO NORDESTE,Condor - Ponta Grossa - Uvaranas,0,0,0,0.0,0.0,3,,0,
5e437165e6792321e69dbf23,5dc1e88767625a0002d06324,2020-02-19,MOINHO DO NORDESTE,Condor - Ponta Grossa - Uvaranas,0,0,0,0.0,0.0,3,,0,
5e30fc6f7f33fb00024dd7c2,5ded58cdfeedf9000244e3d6,2020-02-05,MOINHO DO NORDESTE,Condor - Curitiba - Cristo Rei,0,0,0,0.0,0.0,3,,0,
5e3a36e38fce6c00026fbfdd,5d90066411c9fd0002e7e431,2020-02-12,MOINHO DO NORDESTE,Condor - Curitiba - Cristo Rei,0,0,0,0.0,0.0,3,,0,
5e3e2b7c978d051f6900c338,5e0147bd87e3f10002390449,2020-02-15,MOINHO DO NORDESTE,Condor - Curitiba - Cristo Rei,0,0,0,0.0,0.0,3,,0,
5e43717b0330519513f248c7,5d92a44ddaf60800023761b3,2020-02-19,MOINHO DO NORDESTE,Condor - Curitiba - Cristo Rei,0,0,0,0.0,0.0,3,,0,
5e3a36e68fce6c00026fbff6,5dcecb23b28db70002bede9a,2020-02-12,MOINHO DO NORDESTE,Condor - Colombo - Maracanã,0,0,0,0.0,0.0,3,,0,
5e3e2b819a84ea26de5ba7f9,5da9244397fc8600020d7556,2020-02-15,MOINHO DO NORDESTE,Condor - Colombo - Maracanã,0,0,0,0.0,0.0,3,,0,
5e43717f47ea8758fd9437ac,5df6b310cb2a980002b788d3,2020-02-19,MOINHO DO NORDESTE,Condor - Colombo - Maracanã,0,0,0,0.0,0.0,3,,0,
5e3a36e48d93930002b1d756,5d94b47d7574da0002e493d5,2020-02-12,MOINHO DO NORDESTE,Condor - Curitiba - Boa Vista,0,0,0,0.0,0.0,3,,0,
5e3e2b7e978d0554af00c350,5e0147bd87e3f10002390449,2020-02-15,MOINHO DO NORDESTE,Condor - Curitiba - Boa Vista,0,0,0,0.0,0.0,3,,0,
5e43717d0330511322f248cf,5d92a44ddaf60800023761b3,2020-02-19,MOINHO DO NORDESTE,Condor - Curitiba - Boa Vista,0,0,0,0.0,0.0,3,,0,
5e34f0fa68184f0002df1211,,2020-02-08,MOINHO DO NORDESTE,Condor - Curitiba - Brasília,0,0,0,0.0,0.0,3,,0,
5e3e2b7e978d054bb100c348,5d1fa4239445ca0002ad77d8,2020-02-15,MOINHO DO NORDESTE,Condor - Curitiba - Brasília,0,0,0,0.0,0.0,3,,0,
